Lunch Status,,,,,,,,
"School Year 2013-14, Survey 2 Data, Final (as of 05/11/14)",,,,,,,,
DISTRICT/SCHOOL TOTALS,,,,,,,,
An asterisk (*) replaces data when the cohort is fewer than ten students. A blank cell indicates no students in the cohort.,,,,,,,,
, ,,,,,,,
District Number,District Name,School Number,School Name,Total Members,#Free ,#Reduced Priced  ,#Provision 2,#Direct Cert
53,POLK,1491,GAUSE ACADEMY OF LEADERSHIP,255,,,,175
53,POLK,1501,CRYSTAL LAKE MIDDLE SCHOOL,"1,085",785,73,,
53,POLK,1521,OSCAR J. POPE ELEMENTARY SCHOO,482,,,,300
53,POLK,1591,MAYNARD A. TRAVISS CAREER CENT,272,,,,135
53,POLK,1601,BOK ACADEMY,571,189,58,,
53,POLK,1611,LAUREL ELEMENTARY SCHOOL,663,,,,324
53,POLK,1662,LAKE ALFRED-ADDAIR MIDDLE SCHO,756,578,36,,
53,POLK,1671,MCKEEL ACADEMY OF TECHNOLOGY,"1,150",130,*,,
53,POLK,1681,SCOTT LAKE ELEMENTARY SCHOOL,761,377,33,,
53,POLK,1682,MCKEEL ELEMENTARY ACADEMY,435,73,,,
53,POLK,1691,RIDGE CAREER CENTER,141,48,*,,
53,POLK,1692,SOUTH MCKEEL ACADEMY,"1,163",162,75,,
53,POLK,1701,EAGLE LAKE ELEMENTARY SCHOOL,518,,,,298
53,POLK,1702,PALMETTO ELEMENTARY SCHOOL,751,,,,363
53,POLK,1711,GARDEN GROVE ELEMENTARY SCHOOL,575,377,31,,
53,POLK,1721,LAKE WALES SENIOR HIGH SCHOOL,"1,401",675,154,,
53,POLK,1731,PINEWOOD ELEMENTARY SCHOOL,679,528,35,,
53,POLK,1751,JAMES E. STEPHENS ELEM. SCHOOL,377,,,,245
53,POLK,1761,LAKE GIBSON MIDDLE SCHOOL,"1,126",656,116,,
53,POLK,1762,LAKE GIBSON SENIOR HIGH SCHOOL,"1,795",873,122,,
53,POLK,1771,LAKELAND HIGHLANDS MIDDLE SCHL,"1,250",507,78,,
53,POLK,1781,DUNDEE ELEMENTARY SCHOOL,424,,,,285
53,POLK,1791,HAINES CITY SENIOR HIGH SCHOOL,"2,371","1,401",154,,
53,POLK,1801,FROSTPROOF MIDDLE/SENIOR HIGH,"1,020",643,69,,
53,POLK,1811,CLARENCE BOSWELL ELEM. SCHOOL,409,,,,219
53,POLK,1821,JAMES W. SIKES ELEMENTARY SCHL,895,435,83,,
53,POLK,1831,LAKE MARION CREEK ELEMENTARY S,824,,,,415
53,POLK,1841,R. CLEM CHURCHWELL ELEMENTARY,586,347,56,,
53,POLK,1851,DR. NE ROBERTS ELEMENTARY SCHO,661,429,49,,
53,POLK,1861,ROSABELLE W. BLAKE ACADEMY,734,400,62,,
53,POLK,1881,WENDELL WATSON ELEMENTARY SCHO,773,383,46,,
53,POLK,1891,VALLEYVIEW ELEMENTARY SCHOOL,743,280,45,,
53,POLK,1901,SOCRUM ELEMENTARY SCHOOL,601,,,,347
53,POLK,1908,SPESSARD L HOLLAND ELEMENTARY,843,401,39,,
53,POLK,1921,BEN HILL GRIFFIN JR ELEMENTARY,366,,,,213
53,POLK,1931,GEORGE W. JENKINS SENIOR HIGH,"2,246",702,106,,
53,POLK,1941,LOUGHMAN OAKS ELEMENTARY SCHL,"1,063",730,82,,
53,POLK,1951,BERKLEY ELEMENTARY SCHOOL,696,179,59,,
53,POLK,1961,DISCOVERY ACADEMY OF LAKE ALFR,"1,039",623,133,,
53,POLK,1971,SLEEPY HILL MIDDLE SCHOOL,842,596,63,,
53,POLK,1981,DUNDEE RIDGE MIDDLE SCHOOL,958,707,54,,
53,POLK,1991,LAKE REGION HIGH SCHOOL,"1,866",978,88,,
53,POLK,2001,BILL DUNCAN OPPORTUNITY CENTER,154,,,,96
53,POLK,7001,POLK VIRTUAL INSTRUCTION PROGR,72,33,*,,
53,POLK,7023,POLK FULL TIME ESCHOOL,17,*,,,
53,POLK,8002,POLK PRE-COLLEGIATE ACADEMY,81,10,*,,
53,POLK,8003,PS LAKELAND GATEWAY TO COLLEGE,46,22,*,,
53,POLK,8004,NEW BEGINNINGS HIGH SCHOOL,308,180,11,,
53,POLK,8005,MAGNOLIA MONTESSORI ACADEMY,72,*,,,
53,POLK,8006,OUR CHILDRENS MIDDLE ACADEMY,69,,,,24
53,POLK,8031,ACHIEVEMENT ACADEMY,157,,,,61
53,POLK,8121,HARTRIDGE ACADEMY,245,124,24,,
53,POLK,8131,POLK STATE COLLEGE COLLEGIATE,271,42,*,,
53,POLK,8133,CHAIN OF LAKES COLLEGIATE HIGH,280,52,*,,
53,POLK,8140,LAKELAND MONTESSORI MIDDLE SCH,61,13,*,,
53,POLK,8141,LAKELAND MONTESSORI SCHOOL HOU,77,14,*,,
53,POLK,8142,BERKLEY ACCELERATED MIDDLE SCH,480,130,48,,
53,POLK,8143,OUR CHILDREN'S ACADEMY,205,,,,102
53,POLK,9002,TRANSITION SCHOOL,46,10,*,,
53,POLK,9003,HOSPITAL HOMEBOUND,77,33,*,,
53,POLK,9004,WINTER HAVEN PACE,11,*,,,
53,POLK,9203,B.E.S.T.,22,,,,14
53,POLK,9205,RIDGE TEEN PARENT PROGRAM,94,,,,51
53,POLK,9207,POLK HALFWAY HOUSE,24,24,,,
53,POLK,9221,NEW HORIZONS,14,14,,,
53,POLK,9224,AVON PARK YOUTH ACADEMY,79,79,,,
53,POLK,9225,PACE CENTER FOR GIRLS,46,46,,,
53,POLK,9228,POLK COUNTY SHERIFF'S CENTRAL,76,24,,,
53,POLK,9233,SHERIFF'S YOUTH VILLA,11,,,,
53,POLK,9236,POLK COUNTY SHERIFFS REGIONAL,40,19,*,,
53,POLK,9237,BARTOW YOUTH ACADEMY,16,,,,
53,POLK,9251,HAINES CITY HEADSTART CENTER,90,,,,90
53,POLK,9252,WINTER HAVEN HEAD START,36,,,,35
53,POLK,9255,ESE COUNTYWIDE,82,,,,50
54,PUTNAM,9999,DISTRICT RECORD,*,"8,059",513,,
54,PUTNAM,0041,C. L. OVERTURF JR 6TH GRADE CE,367,269,16,,
54,PUTNAM,0051,THE CHILDREN'S READING CENTER,215,105,15,,
54,PUTNAM,0061,PUTNAM ACADEMY OF ARTS AND SCI,151,92,10,,
54,PUTNAM,0071,PUTNAM EDGE HIGH SCHOOL,53,37,,,
54,PUTNAM,0091,MELLON ELEMENTARY SCHOOL,489,421,18,,
54,PUTNAM,0101,KELLEY SMITH ELEMENTARY SCHOOL,660,437,27,,
54,PUTNAM,0112,INTERLACHEN HIGH SCHOOL,731,474,36,,
54,PUTNAM,0113,C. H. PRICE MIDDLE SCHOOL,590,425,31,,
54,PUTNAM,0121,MELROSE ELEMENTARY SCHOOL,384,238,21,,
54,PUTNAM,0125,Q.I. ROBERTS JR. - SR. HIGH SC,239,148,18,,
54,PUTNAM,0151,JAMES A. LONG ELEMENTARY SCHOO,621,459,12,,
54,PUTNAM,0171,"ROBERT H. JENKINS, JR. MIDDLE",705,475,34,,
54,PUTNAM,0201,INTERLACHEN ELEMENTARY SCHOOL,831,641,44,,
54,PUTNAM,0211,BROWNING-PEARCE ELEM. SCHOOL,813,603,42,,
54,PUTNAM,0231,"GEORGE C. MILLER, JR. INTRM.",429,388,20,,
54,PUTNAM,0251,MIDDLETON-BURNEY ELEMENTARY,686,600,27,,
54,PUTNAM,0261,CRESCENT CITY JR/SR HIGH SCHL,847,688,32,,
54,PUTNAM,0301,PALATKA HIGH SCHOOL,"1,313",747,65,,
54,PUTNAM,0321,ELEANOR H. MILLER SCHOOL,112,80,13,,
54,PUTNAM,0341,OCHWILLA ELEMENTARY SCHOOL,433,354,21,,
54,PUTNAM,0351,WILLIAM D. MOSELEY ELEMENTARY,419,371,11,,
54,PUTNAM,7004,PUTNAM VIRTUAL FRANCHISE,15,*,,,
54,PUTNAM,7023,PUTNAM VIRTUAL INSTRUCTION(DIS,*,*,,,
55,ST. JOHNS,9999,DISTRICT RECORD,"33,643","6,413","1,264",,
55,ST. JOHNS,0011,ACADEMY FOR BUSINESS AND LEADE,93,49,*,,
55,ST. JOHNS,0012,ST. AUGUSTINE PUBLIC MONTESSOR,48,,*,,
55,ST. JOHNS,0013,ST. PAUL SCHOOL OF EXCELLENCE,65,60,*,,
55,ST. JOHNS,0021,CROOKSHANK ELEMENTARY SCHOOL,714,433,46,,
55,ST. JOHNS,0032,GAINES ALTERNATIVE AT HAMBLEN,60,34,*,,
55,ST. JOHNS,0033,ST. JOHNS TECHNICAL HIGH SCHOO,181,110,*,,
55,ST. JOHNS,0061,ST JOHNS CO TRANSITION PROGRAM,26,20,,,
55,ST. JOHNS,0071,THERAPEUTIC LEARNING CENTER,14,,,,
55,ST. JOHNS,0072,ST. JOHNS COMMUNITY CAMPUS,14,,,,
55,ST. JOHNS,0091,KETTERLINUS ELEMENTARY SCHOOL,482,177,32,,
55,ST. JOHNS,0141,MKY- HEAD START /DPP PK SCHOOL,*,,,,
55,ST. JOHNS,0161,R. B. HUNT ELEMENTARY SCHOOL,707,152,16,,
55,ST. JOHNS,0171,R J MURRAY MIDDLE SCHOOL,781,369,60,,
55,ST. JOHNS,0181,ST. AUGUSTINE HIGH SCHOOL,"1,715",604,96,,
55,ST. JOHNS,0201,THE WEBSTER SCHOOL,582,406,41,,
55,ST. JOHNS,0241,JULINGTON CREEK ELEM. SCHOOL,"1,068",75,26,,
55,ST. JOHNS,0251,ALLEN D NEASE SENIOR HIGH SCHO,"1,776",168,56,,
55,ST. JOHNS,0261,W. DOUGLAS HARTLEY ELEMENTARY,687,232,49,,
55,ST. JOHNS,0301,SEBASTIAN MIDDLE SCHOOL,629,282,50,,
55,ST. JOHNS,0311,ALICE B. LANDRUM MIDDLE SCHOOL,"1,294",86,23,,
55,ST. JOHNS,0321,SWITZERLAND POINT MIDDLE SCHOO,"1,268",84,29,,
55,ST. JOHNS,0331,OSCEOLA ELEMENTARY SCHOOL,684,419,47,,
55,ST. JOHNS,0341,MILL CREEK ELEMENTARY SCHOOL,911,141,62,,
55,ST. JOHNS,0351,PONTE VEDRA PALM VALLEY- RAWLI,"1,313",99,27,,
55,ST. JOHNS,0361,OTIS A. MASON ELEMENTARY SCHOO,593,257,53,,
55,ST. JOHNS,0371,GAMBLE ROGERS MIDDLE SCHOOL,828,288,73,,
55,ST. JOHNS,0381,CUNNINGHAM CREEK ELEM. SCHOOL,816,66,20,,
55,ST. JOHNS,0391,OCEAN PALMS ELEMENTARY SCHOOL,894,73,24,,
55,ST. JOHNS,0401,PEDRO MENENDEZ HIGH SCHOOL,"1,348",418,84,,
55,ST. JOHNS,0411,BARTRAM TRAIL HIGH SCHOOL,"1,808",93,32,,
55,ST. JOHNS,0421,HASTINGS JUVENILE CORRECTIONAL,114,,,,
55,ST. JOHNS,0422,ST. JOHNS YOUTH ACADEMY,34,,,,
55,ST. JOHNS,0441,DURBIN CREEK ELEMENTARY SCHOOL,925,34,22,,
55,ST. JOHNS,0442,ST JOHNS COUNTY JUVENILE RESID,42,,,,
55,ST. JOHNS,0451,TIMBERLIN CREEK ELEMENTARY SCH,953,48,19,,
55,ST. JOHNS,0461,SOUTH WOODS ELEMENTARY SCHOOL,625,457,42,,
55,ST. JOHNS,0472,LIBERTY PINES ACADEMY,"1,367",88,15,,
55,ST. JOHNS,0481,PACETTI BAY MIDDLE SCHOOL,"1,042",142,42,,
55,ST. JOHNS,0482,WARDS CREEK ELEMENTARY SCHOOL,805,87,49,,
55,ST. JOHNS,0491,FRUIT COVE MIDDLE SCHOOL,"1,327",50,37,,
55,ST. JOHNS,0492,PONTE VEDRA HIGH SCHOOL,"1,530",51,13,,
55,ST. JOHNS,0493,CREEKSIDE HIGH SCHOOL,"1,883",85,29,,
55,ST. JOHNS,0501,HICKORY CREEK ELEMENTARY SCHOO,815,46,11,,
55,ST. JOHNS,0511,PALENCIA ELEMENTARY SCHOOL,595,125,18,,
55,ST. JOHNS,3525,ST. JOHNS COUNTY JAIL (DJJ),*,*,,,
55,ST. JOHNS,7004,ST. JOHNS VIRTUAL FRANCHISE,110,*,,,
55,ST. JOHNS,7023,ST. JOHNS VIRTUAL INSTRUCTIONA,65,*,,,
56,ST. LUCIE,9999,DISTRICT RECORD,*,"23,764","2,600",,
56,ST. LUCIE,0031,WHITE CITY ELEMENTARY SCHOOL,557,482,19,,
56,ST. LUCIE,0040,WEATHERBEE ELEMENTARY SCHOOL,658,573,28,,
56,ST. LUCIE,0041,FAIRLAWN ELEMENTARY SCHOOL,626,327,42,,
56,ST. LUCIE,0051,FORT PIERCE MAGNET SCHOOL OF T,476,345,28,,
56,ST. LUCIE,0061,LAWNWOOD ELEMENTARY SCHOOL,739,593,34,,
56,ST. LUCIE,0071,ST. LUCIE ELEMENTARY SCHOOL,757,690,19,,
56,ST. LUCIE,0072,DAN MCCARTY SCHOOL,582,516,19,,
56,ST. LUCIE,0081,FRANCES K. SWEET ELEM. SCHOOL,613,373,35,,
56,ST. LUCIE,0091,SAVANNA RIDGE ELEMENTARY SCHL,549,392,44,,
56,ST. LUCIE,0111,CHESTER A. MOORE ELEMENTARY SC,703,613,*,,
56,ST. LUCIE,0121,LINCOLN PARK ACADEMY,"1,825",628,144,,
56,ST. LUCIE,0131,ST. LUCIE WEST K-8 SCHOOL,"1,410",749,146,,
56,ST. LUCIE,0141,SAMUEL S. GAINES ACADEMY K-8,"1,173","1,011",23,,
56,ST. LUCIE,0151,ALLAPATTAH FLATS K-8,944,630,68,,
56,ST. LUCIE,0161,FORT PIERCE CENTRAL HIGH SCHOO,"2,539","1,522",149,,
56,ST. LUCIE,0162,PERFORMANCE BASED DIPLOMA PROG,174,98,*,,
56,ST. LUCIE,0201,FORT PIERCE WESTWOOD HIGH SCHL,"1,360",923,63,,
56,ST. LUCIE,0205,DALE CASSENS EDUCATION COMPLEX,285,225,*,,
56,ST. LUCIE,0221,MORNINGSIDE ELEMENTARY SCHOOL,645,320,71,,
56,ST. LUCIE,0231,LAKEWOOD PARK ELEM. SCHOOL,702,570,32,,
56,ST. LUCIE,0241,FLORESTA ELEMENTARY SCHOOL,633,405,51,,
56,ST. LUCIE,0251,BAYSHORE ELEMENTARY SCHOOL,709,482,57,,
56,ST. LUCIE,0261,NORTHPORT K-8 SCHOOL,"1,196",791,80,,
56,ST. LUCIE,0271,WINDMILL POINT ELEM SCHOOL,801,485,61,,
56,ST. LUCIE,0281,VILLAGE GREEN ENVIRONMENTAL ST,483,276,55,,
56,ST. LUCIE,0301,PORT ST. LUCIE HIGH SCHOOL,"1,635",879,114,,
56,ST. LUCIE,0311,PARKWAY ELEMENTARY SCHOOL,561,366,41,,
56,ST. LUCIE,0331,SOUTHPORT MIDDLE SCHOOL,817,515,69,,
56,ST. LUCIE,0341,MARIPOSA ELEMENTARY SCHOOL,764,528,38,,
56,ST. LUCIE,0351,OAK HAMMOCK K-8 SCHOOL,"1,483",795,123,,
56,ST. LUCIE,0361,MANATEE ACADEMY K-8,"1,433",863,132,,
56,ST. LUCIE,0371,FOREST GROVE MIDDLE SCHOOL,881,719,38,,
56,ST. LUCIE,0381,RIVERS EDGE ELEMENTARY SCHOOL,699,385,53,,
56,ST. LUCIE,0391,SOUTHERN OAKS MIDDLE SCHOOL,950,533,73,,
56,ST. LUCIE,0401,ST. LUCIE WEST CENTENNIAL HIGH,"2,503","1,226",181,,
56,ST. LUCIE,0411,TREASURE COAST HIGH SCHOOL,"2,518","1,183",198,,
56,ST. LUCIE,0421,WEST GATE K-8 SCHOOL,"1,223",557,65,,
56,ST. LUCIE,0703,NAU CHARTER SCHOOL,410,211,39,,
56,ST. LUCIE,0711,RENAISSANCE CHARTER SCHOOL OF,"1,279",564,75,,
56,ST. LUCIE,0712,COLLEGE PREP ACADEMY OF THE TR,214,81,10,,
56,ST. LUCIE,0721,RENAISSANCE CHARTER SCHOOL AT,699,250,58,,
56,ST. LUCIE,5001,ST. LUCIE DETENTION CENTER,36,12,,,
56,ST. LUCIE,5003,DATA HOUSE,15,*,,,
56,ST. LUCIE,5005,ST. LUCIE COUNTY SCHOOL BOARD-,19,*,,,
56,ST. LUCIE,5011,HOMEBOUND PROGRAM,*,,,,
56,ST. LUCIE,5031,"PACE CENTER FOR GIRLS, TREASUR",36,23,,,
56,ST. LUCIE,7001,ST. LUCIE VIRTUAL INSTRUCTION,33,*,*,,
56,ST. LUCIE,7023,MOSAIC DIGITAL ACADEMY,126,33,*,,
57,SANTA ROSA,9999,DISTRICT RECORD,"25,892","9,031","1,813",,
57,SANTA ROSA,0021,CENTRAL SCHOOL,533,271,58,,
57,SANTA ROSA,0041,BERRYHILL ELEMENTARY SCHOOL,797,320,78,,
57,SANTA ROSA,0051,BAGDAD ELEMENTARY SCHOOL,436,269,32,,
57,SANTA ROSA,0061,CHUMUCKLA ELEMENTARY SCHOOL,274,117,26,,
57,SANTA ROSA,0071,EAST MILTON ELEMENTARY SCHOOL,757,563,67,,
57,SANTA ROSA,0101,GULF BREEZE ELEMENTARY SCHOOL,726,109,17,,
57,SANTA ROSA,0102,GULF BREEZE MIDDLE SCHOOL,900,150,24,,
57,SANTA ROSA,0103,GULF BREEZE HIGH SCHOOL,"1,521",213,41,,
57,SANTA ROSA,0131,T. R. JACKSON PREK CENTER,177,174,*,,
57,SANTA ROSA,0141,JAY HIGH SCHOOL,441,118,11,,
57,SANTA ROSA,0142,JAY ELEMENTARY SCHOOL,474,186,21,,
57,SANTA ROSA,0151,MILTON HIGH SCHOOL,"1,766",771,121,,
57,SANTA ROSA,0152,SANTA ROSA ADULT SCHOOL,152,87,*,,
57,SANTA ROSA,0171,S. S. DIXON PRIMARY SCHOOL,702,249,42,,
57,SANTA ROSA,0182,PACE HIGH SCHOOL,"1,821",392,101,,
57,SANTA ROSA,0191,W. H. RHODES ELEMENTARY SCHOOL,855,595,70,,
57,SANTA ROSA,0231,HOBBS MIDDLE SCHOOL,693,333,52,,
57,SANTA ROSA,0261,MARTIN LUTHER KING MIDDLE SCHO,632,401,57,,
57,SANTA ROSA,0271,HOLLEY-NAVARRE INTERMEDIATE,782,243,78,,
57,SANTA ROSA,0272,HOLLEY-NAVARRE MIDDLE SCHOOL,817,225,75,,
57,SANTA ROSA,0281,HOLLEY-NAVARRE PRIMARY,799,278,84,,
57,SANTA ROSA,0301,PEA RIDGE ELEMENTARY SCHOOL,740,288,81,,
57,SANTA ROSA,0302,AVALON MIDDLE SCHOOL,754,333,56,,
57,SANTA ROSA,0311,ORIOLE BEACH ELEMENTARY SCHOOL,806,259,54,,
57,SANTA ROSA,0312,BENNETT C RUSSELL ELEMENTARY S,877,464,95,,
57,SANTA ROSA,0321,LOCKLIN TECHNICAL CENTER,11,*,*,,
57,SANTA ROSA,0331,S. S. DIXON INTERMEDIATE SCHOO,730,235,44,,
57,SANTA ROSA,0332,THOMAS L SIMS MIDDLE SCHOOL,886,229,51,,
57,SANTA ROSA,0341,WEST NAVARRE PRIMARY SCHOOL,836,212,65,,
57,SANTA ROSA,0342,WEST NAVARRE INTERMEDIATE SCHO,"1,021",259,101,,
57,SANTA ROSA,0351,NAVARRE HIGH SCHOOL,"1,923",347,115,,
57,SANTA ROSA,0361,WOODLAWN BEACH MIDDLE SCHOOL,994,219,74,,
57,SANTA ROSA,7001,SANTA ROSA ONLINE VIRTUAL INST,45,*,,,
57,SANTA ROSA,7004,SANTA ROSA VIRTUAL FRANCHISE,65,14,,,
57,SANTA ROSA,8001,LEARNING ACADEMY OF SANTA ROSA,88,60,*,,
57,SANTA ROSA,8003,CAPSTONE ACADEMY MILTON CHARTE,18,17,*,,
57,SANTA ROSA,9060,BERRYHILL ADMIN. COMPLEX,43,18,*,,
58,SARASOTA,9999,DISTRICT RECORD,"41,395",*,"2,293",,
58,SARASOTA,0012,ALTA VISTA ELEMENTARY SCHOOL,637,427,19,,
58,SARASOTA,0021,PINE VIEW SCHOOL,"2,180",186,56,,
58,SARASOTA,0031,SARASOTA MIDDLE SCHOOL,"1,219",306,51,,
58,SARASOTA,0051,SARASOTA HIGH SCHOOL,"2,016",826,118,,
58,SARASOTA,0071,BAY HAVEN SCHOOL OF BASICS PLU,596,200,29,,
58,SARASOTA,0074,SARASOTA MILITARY ACADEMY,"1,052",271,54,,
58,SARASOTA,0081,SUNCOAST SCHOOL FOR INN.STUD.,425,280,18,,
58,SARASOTA,0083,SARASOTA SCHL OF ARTS/SCIENCES,754,253,62,,
58,SARASOTA,0084,BOOKER MIDDLE SCHOOL,843,596,29,,
58,SARASOTA,0085,BOOKER HIGH SCHOOL,"1,098",647,60,,
58,SARASOTA,0090,ISLAND VILLAGE MONTESSORI SCHL,619,154,25,,
58,SARASOTA,0100,SARASOTA SUNCOAST ACADEMY,489,103,26,,
58,SARASOTA,0101,BRENTWOOD ELEMENTARY SCHOOL,644,322,40,,
58,SARASOTA,0102,STUDENT LEADERSHIP ACADEMY,316,118,26,,
58,SARASOTA,0103,IMAGINE SCHOOL AT NORTH PORT,"1,009",383,100,,
58,SARASOTA,0106,IMAGINE SCHOOL AT PALMER RANCH,565,174,21,,
58,SARASOTA,0110,SKY ACADEMY,321,82,19,,
58,SARASOTA,0111,BROOKSIDE MIDDLE SCHOOL,816,448,51,,
58,SARASOTA,0113,SARASOTA ACADEMY OF THE ARTS,203,62,*,,
58,SARASOTA,0121,ENGLEWOOD ELEMENTARY SCHOOL,492,186,30,,
58,SARASOTA,0131,FRUITVILLE ELEMENTARY SCHOOL,772,303,37,,
58,SARASOTA,0141,MCINTOSH MIDDLE SCHOOL,801,393,53,,
58,SARASOTA,0171,PHILLIPPI SHORES ELEM. SCHOOL,727,261,19,,
58,SARASOTA,0181,RIVERVIEW HIGH SCHOOL,"2,562",774,118,,
58,SARASOTA,0191,SOUTHSIDE ELEMENTARY SCHOOL,778,123,24,,
58,SARASOTA,0201,TUTTLE ELEMENTARY SCHOOL,680,448,25,,
58,SARASOTA,0211,VENICE ELEMENTARY SCHOOL,602,186,26,,
58,SARASOTA,0221,VENICE SENIOR HIGH SCHOOL,"1,908",571,107,,
58,SARASOTA,0261,GOCIO ELEMENTARY SCHOOL,698,452,26,,
58,SARASOTA,0271,GULF GATE ELEMENTARY SCHOOL,754,310,48,,
58,SARASOTA,0291,WILKINSON ELEMENTARY SCHOOL,510,302,14,,
58,SARASOTA,0293,OAK PARK SCHOOL,337,177,25,,
58,SARASOTA,0294,TRIAD,99,69,*,,
58,SARASOTA,0301,ASHTON ELEMENTARY SCHOOL,834,207,22,,
58,SARASOTA,0381,GARDEN ELEMENTARY SCHOOL,610,218,47,,
58,SARASOTA,0391,SARASOTA COUNTY TECH INSTITUTE,12,,,,
58,SARASOTA,0451,VENICE MIDDLE SCHOOL,547,209,43,,
58,SARASOTA,0461,GLENALLEN ELEMENTARY SCHOOL,667,379,37,,
58,SARASOTA,0471,LAKEVIEW ELEMENTARY SCHOOL,575,180,12,,
58,SARASOTA,0491,TAYLOR RANCH ELEMENTARY SCHOOL,625,180,39,,
58,SARASOTA,0501,EMMA E. BOOKER ELEMENTARY SCHO,519,372,16,,
58,SARASOTA,1211,LAUREL NOKOMIS SCHOOL,"1,000",311,61,,
58,SARASOTA,1231,TOLEDO BLADE ELEMENTARY SCHOOL,749,296,68,,
58,SARASOTA,1241,ATWATER ELEMENTARY,733,332,54,,
58,SARASOTA,1251,NORTH PORT HIGH SCHOOL,"2,261","1,139",200,,
58,SARASOTA,1261,HERON CREEK MIDDLE SCHOOL,874,513,71,,
58,SARASOTA,1271,CRANBERRY ELEMENTARY SCHOOL,760,355,61,,
58,SARASOTA,1282,TATUM RIDGE ELEMENTARY SCHOOL,695,135,13,,
58,SARASOTA,1291,WOODLAND MIDDLE SCHOOL,830,423,75,,
58,SARASOTA,1311,OAK PARK SOUTH,47,32,*,,
58,SARASOTA,1321,CHILDREN FIRST,32,,,,
58,SARASOTA,1323,"PINNACLE ACADEMY, INC.",*,,,,
58,SARASOTA,1324,THE FLA CENTER FOR CHILD & FAM,10,*,,,
58,SARASOTA,1341,LAMARQUE ELEMENTARY SCHOOL,878,394,61,,
58,SARASOTA,1351,COMMUNITY HAVEN/ADULTS AND CHI,*,,,,
58,SARASOTA,1391,SUNCOAST POLYTECHNICAL HIGH SC,528,160,38,,
58,SARASOTA,7001,SARASOTA VIRTUAL INSTRUCTION P,80,35,*,,
59,SEMINOLE,9999,DISTRICT RECORD,*,"24,439","5,153",,
59,SEMINOLE,0021,HAMILTON ELEMENTARY SCHOOL,701,622,34,,
59,SEMINOLE,0031,BEAR LAKE ELEMENTARY SCHOOL,"1,068",401,102,,
59,SEMINOLE,0041,ENGLISH ESTATES ELEM. SCHOOL,765,454,76,,
59,SEMINOLE,0051,GENEVA ELEMENTARY SCHOOL,543,209,39,,
59,SEMINOLE,0071,LAKE MARY HIGH SCHOOL,"2,707",837,173,,
59,SEMINOLE,0081,LAKE MARY ELEMENTARY SCHOOL,"1,002",444,99,,
59,SEMINOLE,0101,MILWEE MIDDLE SCHOOL,"1,228",633,132,,
59,SEMINOLE,0111,EVANS ELEMENTARY SCHOOL,910,254,60,,
59,SEMINOLE,0121,LAYER ELEMENTARY SCHOOL,630,323,47,,
59,SEMINOLE,0131,LAWTON ELEMENTARY SCHOOL,809,196,47,,
59,SEMINOLE,0141,PINE CREST ELEMENTARY SCHOOL,878,683,89,,
59,SEMINOLE,0151,SANFORD MIDDLE SCHOOL,"1,500",565,132,,
59,SEMINOLE,0171,WALKER ELEMENTARY SCHOOL,671,120,33,,
59,SEMINOLE,0181,SEMINOLE HIGH SCHOOL,"3,070","1,140",246,,
59,SEMINOLE,0182,MILLENNIUM MIDDLE SCHOOL,"1,619",816,167,,
59,SEMINOLE,0201,SOUTH SEMINOLE MIDDLE SCHOOL,"1,283",628,144,,
59,SEMINOLE,0202,CASSELBERRY ELEMENTARY SCHOOL,676,364,68,,
59,SEMINOLE,0231,WILSON ELEMENTARY SCHOOL,901,234,45,,
59,SEMINOLE,0251,CROOMS ACADEMY/INFO TECHNOLOGY,612,202,60,,
59,SEMINOLE,0271,GOLDSBORO ELEMENTARY MAGNET,653,363,43,,
59,SEMINOLE,0281,HOPPER CENTER,21,14,*,,
59,SEMINOLE,0291,JACKSON HEIGHTS MIDDLE SCHOOL,"1,168",262,64,,
59,SEMINOLE,0301,MIDWAY ELEMENTARY SCHOOL,657,465,52,,
59,SEMINOLE,0311,ENDEAVOR SCHOOL,82,53,*,,
59,SEMINOLE,0331,HIGHLANDS ELEMENTARY SCHOOL,642,320,61,,
59,SEMINOLE,0361,RAINBOW ELEMENTARY SCHOOL,716,182,37,,
59,SEMINOLE,0391,WINTER SPRINGS ELEMENTARY SCHL,647,438,54,,
59,SEMINOLE,0401,SPRING LAKE ELEMENTARY SCHOOL,680,428,71,,
59,SEMINOLE,0421,OVIEDO HIGH SCHOOL,"2,354",537,169,,
59,SEMINOLE,0431,LYMAN HIGH SCHOOL,"2,489",925,219,,
59,SEMINOLE,0441,CARILLON ELEMENTARY SCHOOL,880,180,51,,
59,SEMINOLE,0491,LAKE BRANTLEY HIGH SCHOOL,"2,651",706,213,,
59,SEMINOLE,0501,TEAGUE MIDDLE SCHOOL,"1,373",537,140,,
59,SEMINOLE,0502,FOREST CITY ELEMENTARY SCHOOL,941,522,91,,
59,SEMINOLE,0511,RED BUG ELEMENTARY SCHOOL,802,222,85,,
59,SEMINOLE,0521,IDYLLWILDE ELEMENTARY SCHOOL,837,580,62,,
59,SEMINOLE,0531,EASTBROOK ELEMENTARY SCHOOL,786,345,83,,
59,SEMINOLE,0541,TUSKAWILLA MIDDLE SCHOOL,"1,144",434,130,,
59,SEMINOLE,0551,LAKE HOWELL HIGH SCHOOL,"2,159",712,201,,
59,SEMINOLE,0561,ALTAMONTE ELEMENTARY SCHOOL,787,456,77,,
